#F isf_Hubbell.dat
#D Wed Oct 16 15:08:05 2002
#UISFTYPE TABLE ; TABLE OR TABLE_NOR OR PARAMETRIZATION?
#UT Inelastic scattering functions
#UIDL xisf
#C  This file has been created using isf_hubbell.pro
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UD  Inelastic scattering functions
#UD
#UD  This file contains non-relativistic inelastic scattering functions
#UD  calculated by Hubbell et al., versus X=sin(theta)/lambda in A^(-1)
#UD  
#UD  
#UD  Reference: 
#UD  J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, 
#UD  and R J Howerton, 
#UD  "Atomic form factors, incoherent scattering functions, and photon
#UD   scattering cross sections"
#UD  J. Phys. Chem. Ref. Data, Vol. 4, No. 3, 1975, pag 471
#UD  
#UD  This data has been obtained from the RTAB database:
#UD  L. Kissel, Radiation physics and chemistry 59 (2000) 185-200
#UD  available at:
#UD   ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NR/
#UD
#UD  The following two arrays are stored:
#UD     Column 1: X(1/A) = sin(theta)/lambda
#UD     Column 2: isf = inelastic scattering function
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  isf
5.00000E-03 3.90000E-03
8.75000E-03 1.19890E-02
1.00000E-02 1.56500E-02
1.50000E-02 3.50330E-02
2.00000E-02 6.20000E-02
2.50000E-02 9.59260E-02
3.00000E-02 1.37020E-01
3.50000E-02 1.84410E-01
3.75000E-02 2.10290E-01
4.00000E-02 2.37610E-01
4.75000E-02 3.27510E-01
5.00000E-02 3.59890E-01
5.50000E-02 4.27660E-01
6.00000E-02 4.99080E-01
6.25000E-02 5.35980E-01
7.00000E-02 6.50720E-01
7.87500E-02 7.90620E-01
8.00000E-02 8.11080E-01
9.00000E-02 9.77890E-01
9.75000E-02 1.10530E+00
1.00000E-01 1.14740E+00
1.06250E-01 1.25030E+00
1.12500E-01 1.35080E+00
1.15630E-01 1.40060E+00
1.21880E-01 1.49930E+00
1.25000E-01 1.54850E+00
1.37500E-01 1.74470E+00
1.46880E-01 1.88620E+00
1.50000E-01 1.93140E+00
1.60940E-01 2.08060E+00
1.68750E-01 2.17990E+00
1.75000E-01 2.25580E+00
1.87500E-01 2.39940E+00
2.00000E-01 2.53080E+00
2.12500E-01 2.64870E+00
2.31250E-01 2.80270E+00
2.50000E-01 2.93280E+00
2.71880E-01 3.05890E+00
2.75000E-01 3.07490E+00
3.00000E-01 3.18980E+00
3.25000E-01 3.28390E+00
3.57810E-01 3.38690E+00
3.81250E-01 3.45100E+00
4.00000E-01 3.49910E+00
4.50000E-01 3.61900E+00
5.00000E-01 3.73180E+00
5.50000E-01 3.84160E+00
6.00000E-01 3.94760E+00
6.50000E-01 4.04950E+00
7.00000E-01 4.14620E+00
7.50000E-01 4.23630E+00
8.00000E-01 4.32020E+00
8.50000E-01 4.39800E+00
9.00000E-01 4.46890E+00
9.50000E-01 4.53250E+00
1.00000E+00 4.58960E+00
1.06250E+00 4.65200E+00
1.10940E+00 4.69320E+00
1.12500E+00 4.70620E+00
1.17970E+00 4.74690E+00
1.25000E+00 4.79180E+00
1.31250E+00 4.82450E+00
1.39450E+00 4.86000E+00
1.43750E+00 4.87590E+00
1.46480E+00 4.88460E+00
1.50000E+00 4.89550E+00
1.58980E+00 4.91810E+00
1.66500E+00 4.93300E+00
1.74880E+00 4.94680E+00
1.75000E+00 4.94700E+00
1.83850E+00 4.95800E+00
1.94620E+00 4.96850E+00
2.00000E+00 4.97290E+00
2.12500E+00 4.98040E+00
2.21880E+00 4.98420E+00
2.35940E+00 4.98890E+00
2.50000E+00 4.99220E+00
2.62500E+00 4.99370E+00
2.81250E+00 4.99590E+00
3.00000E+00 4.99740E+00
3.21880E+00 4.99820E+00
3.50000E+00 4.99910E+00
3.75000E+00 4.99940E+00
4.00000E+00 4.99960E+00
4.25000E+00 4.99970E+00
4.62500E+00 4.99980E+00
5.00000E+00 4.99990E+00
5.50000E+00 4.99990E+00
6.00000E+00 5.00000E+00
6.75000E+00 5.00000E+00
7.00000E+00 5.00000E+00
8.00000E+00 5.00000E+00
9.50000E+00 5.00000E+00
1.00000E+01 5.00000E+00
1.25000E+01 5.00000E+00
1.50000E+01 5.00000E+00
2.00000E+01 5.00000E+00
5.00000E+01 5.00000E+00
7.25000E+01 5.00000E+00
8.00000E+01 5.00000E+00
1.00000E+02 5.00000E+00
1.27030E+02 5.00000E+00
1.70630E+02 5.00000E+00
2.16210E+02 5.00000E+00
2.65200E+02 5.00000E+00
3.32650E+02 5.00000E+00
3.94540E+02 5.00000E+00
4.70230E+02 5.00000E+00
5.67350E+02 5.00000E+00
6.75510E+02 5.00000E+00
8.17480E+02 5.00000E+00
1.00000E+03 5.00000E+00
1.17140E+03 5.00000E+00
1.36540E+03 5.00000E+00
1.70670E+03 5.00000E+00
2.04860E+03 5.00000E+00
2.52170E+03 5.00000E+00
3.35790E+03 5.00000E+00
4.68190E+03 5.00000E+00
6.33390E+03 5.00000E+00
1.03630E+04 5.00000E+00
1.58930E+04 5.00000E+00
3.03270E+04 5.00000E+00
7.26730E+04 5.00000E+00
2.69580E+05 5.00000E+00
1.00000E+06 5.00000E+00
5.62340E+06 5.00000E+00
5.42470E+07 5.00000E+00
1.00000E+09 5.00000E+00
#S  6 C 
#N 2
#L X(1/A)  isf
0.00000E+00 0.00000E+00
1.00000E-03 2.17010E-04
5.00000E-03 3.79000E-03
6.25000E-03 5.53050E-03
7.18750E-03 7.04800E-03
8.15430E-03 8.83510E-03
8.81350E-03 1.01980E-02
9.60450E-03 1.20080E-02
1.00000E-02 1.29900E-02
1.50000E-02 2.95340E-02
2.00000E-02 5.16400E-02
2.25000E-02 6.51900E-02
2.50000E-02 8.04940E-02
3.00000E-02 1.15700E-01
3.50000E-02 1.55980E-01
4.00000E-02 2.01500E-01
4.75000E-02 2.80060E-01
5.00000E-02 3.08600E-01
5.50000E-02 3.68500E-01
6.00000E-02 4.31940E-01
6.25000E-02 4.64950E-01
7.00000E-02 5.68770E-01
8.00000E-02 7.17490E-01
9.00000E-02 8.75590E-01
9.75000E-02 9.98160E-01
1.00000E-01 1.03920E+00
1.06250E-01 1.14100E+00
1.12500E-01 1.24250E+00
1.15630E-01 1.29340E+00
1.21880E-01 1.39580E+00
1.25000E-01 1.44760E+00
1.37500E-01 1.65780E+00
1.50000E-01 1.86620E+00
1.62500E-01 2.06460E+00
1.75000E-01 2.25320E+00
1.87500E-01 2.43300E+00
1.93750E-01 2.51940E+00
2.00000E-01 2.60410E+00
2.12500E-01 2.76640E+00
2.21880E-01 2.88220E+00
2.31250E-01 2.99270E+00
2.50000E-01 3.19790E+00
2.71880E-01 3.41000E+00
2.90630E-01 3.56980E+00
3.00000E-01 3.64260E+00
3.25000E-01 3.81420E+00
3.43750E-01 3.92490E+00
3.71880E-01 4.06630E+00
3.81250E-01 4.10760E+00
4.00000E-01 4.18370E+00
4.25000E-01 4.27140E+00
4.50000E-01 4.34790E+00
4.62500E-01 4.38280E+00
5.00000E-01 4.47770E+00
5.50000E-01 4.58860E+00
6.00000E-01 4.69030E+00
7.00000E-01 4.87780E+00
7.75000E-01 5.00930E+00
